accession	TopHit	E_value	PecID	TaxID	TaxString
GCA_000008085-CALJACFG_01090	Q74MJ7.1_RecName:_Full=V-type_ATP_synthase_alpha_chain;_AltName:_Full=V-ATPase_subunit_A	0.0e+00	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_01100	P60922.1_RecName:_Full=Histidine--tRNA_ligase;_AltName:_Full=Histidyl-tRNA_synthetase;_Short=HisRS	1.2e-219	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_01110	AAR38960.1_NEQ104_[Nanoarchaeum_equitans_Kin4-M]	8.5e-179	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_01120	Q74MJ5.1_RecName:_Full=30S_ribosomal_protein_S6e	4.2e-65	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_01130	AAR38962.1_NEQ107_[Nanoarchaeum_equitans_Kin4-M]	8.1e-210	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_01140	AAR38963.1_NEQ109_[Nanoarchaeum_equitans_Kin4-M]	4.9e-168	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_01150	AAR38964.1_NEQ108_[Nanoarchaeum_equitans_Kin4-M]	3.5e-202	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_01160	AAR38965.1_NEQ110_[Nanoarchaeum_equitans_Kin4-M]	8.8e-237	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_01170	AAR38966.1_NEQ111_[Nanoarchaeum_equitans_Kin4-M]	6.9e-116	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_01180	AAR38967.1_NEQ112_[Nanoarchaeum_equitans_Kin4-M]	1.4e-173	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_01190	AAR38968.1_NEQ113_[Nanoarchaeum_equitans_Kin4-M]	1.1e-74	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_01200	AAR38969.1_NEQ114_[Nanoarchaeum_equitans_Kin4-M]	1.1e-195	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_01210	AAR38970.1_NEQ115_[Nanoarchaeum_equitans_Kin4-M]	1.7e-215	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_01220	AAR38971.1_NEQ116_[Nanoarchaeum_equitans_Kin4-M]	1.0e-42	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_01230	AAR38972.1_NEQ118_[Nanoarchaeum_equitans_Kin4-M]	1.0e-190	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_01240	AAR38973.1_NEQ117_[Nanoarchaeum_equitans_Kin4-M]	1.2e-77	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_01250	AAR38974.1_NEQ119_[Nanoarchaeum_equitans_Kin4-M]	1.5e-127	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_01260	AAR38975.1_NEQ120_[Nanoarchaeum_equitans_Kin4-M]	1.5e-138	99.6	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_01270	AAR38976.1_NEQ121_[Nanoarchaeum_equitans_Kin4-M]	6.2e-26	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_01280	AAR38977.1_NEQ123_[Nanoarchaeum_equitans_Kin4-M]	4.4e-46	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_01290	AAR38978.1_NEQ122_[Nanoarchaeum_equitans_Kin4-M]	1.3e-139	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_01300	Q74N90.2_RecName:_Full=tRNA-guanine(15)_transglycosylase;_AltName:_Full=7-cyano-7-deazaguanine_tRNA-ribosyltransferase;_AltName:_Full=Archaeal_tRNA-guanine_transglycosylase	4.0e-234	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_01310	Q74N89.1_RecName:_Full=Fibrillarin-like_rRNA/tRNA_2'-O-methyltransferase	2.7e-126	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_01320	P61401.1_RecName:_Full=Glutamyl-tRNA(Gln)_amidotransferase_subunit_D;_Short=Glu-ADT_subunit_D	6.8e-223	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_01330	AAR38982.1_NEQ126a_[Nanoarchaeum_equitans_Kin4-M]	7.2e-65	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_01340	AAR38983.1_NEQ127_[Nanoarchaeum_equitans_Kin4-M]	0.0e+00	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_01350	AAR38984.1_NEQ128_[Nanoarchaeum_equitans_Kin4-M]	2.9e-190	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_01360	AAR38985.1_NEQ130_[Nanoarchaeum_equitans_Kin4-M]	4.7e-57	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_01370	AAR38986.1_NEQ129_[Nanoarchaeum_equitans_Kin4-M]	2.4e-156	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_01380	AAR38987.1_NEQ131_[Nanoarchaeum_equitans_Kin4-M]	3.3e-95	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_01390	AAR38988.1_NEQ133_[Nanoarchaeum_equitans_Kin4-M]	7.8e-194	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_01400	AAR38989.1_NEQ132_[Nanoarchaeum_equitans_Kin4-M]	5.0e-99	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_01410	AAR38990.1_NEQ134_[Nanoarchaeum_equitans_Kin4-M]	1.2e-163	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_01420	AAR38991.1_NEQ135_[Nanoarchaeum_equitans_Kin4-M]	6.9e-289	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_01430	AAR38992.1_NEQ136_[Nanoarchaeum_equitans_Kin4-M]	2.9e-142	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_01440	AAR38993.1_NEQ137_[Nanoarchaeum_equitans_Kin4-M]	0.0e+00	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_01450	AAR38994.1_NEQ139_[Nanoarchaeum_equitans_Kin4-M]	1.5e-187	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_01460	AAR38995.1_NEQ138_[Nanoarchaeum_equitans_Kin4-M]	3.2e-119	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_01470	AAR38996.1_NEQ140_[Nanoarchaeum_equitans_Kin4-M]	1.8e-140	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_01480	AAR38997.1_NEQ141_[Nanoarchaeum_equitans_Kin4-M]	8.0e-291	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_01490	AAR38998.1_NEQ144_[Nanoarchaeum_equitans_Kin4-M]	0.0e+00	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_01500	AAR38999.1_NEQ143_[Nanoarchaeum_equitans_Kin4-M]	2.0e-74	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_01510	P60847.1_RecName:_Full=50S_ribosomal_protein_L4	1.1e-144	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_01520	AAR39001.1_NEQ145_[Nanoarchaeum_equitans_Kin4-M]	1.7e-119	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_01530	AAR39002.1_NEQ147_[Nanoarchaeum_equitans_Kin4-M]	6.4e-66	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_01540	AAR39003.1_NEQ148_[Nanoarchaeum_equitans_Kin4-M]	1.5e-258	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_01550	Q74NA9.1_RecName:_Full=DNA-binding_protein_NEQ150	5.2e-23	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_01560	AAR39005.1_NEQ149_[Nanoarchaeum_equitans_Kin4-M]	4.8e-91	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_01570	AAR39006.1_NEQ151_[Nanoarchaeum_equitans_Kin4-M]	5.8e-46	99.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_01580	Q74NA6.1_RecName:_Full=CCA-adding_enzyme;_AltName:_Full=CCA_tRNA_nucleotidyltransferase;_AltName:_Full=tRNA_CCA-pyrophosphorylase;_AltName:_Full=tRNA_adenylyl-/cytidylyl-_transferase;_AltName:_Full=tRNA_nucleotidyltransferase;_AltName:_Full=tRNA-NT	2.8e-229	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_01590	AAR39008.1_NEQ153_[Nanoarchaeum_equitans_Kin4-M]	2.2e-18	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_01600	AAR39009.1_NEQ154_[Nanoarchaeum_equitans_Kin4-M]	1.1e-30	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_01610	AAR39010.1_NEQ155_[Nanoarchaeum_equitans_Kin4-M]	0.0e+00	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_01620	AAR39011.1_NEQ156_[Nanoarchaeum_equitans_Kin4-M]	0.0e+00	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_01630	AAR39012.1_NEQ157_[Nanoarchaeum_equitans_Kin4-M]	2.0e-172	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_01640	AAR39013.1_NEQ158_[Nanoarchaeum_equitans_Kin4-M]	5.2e-99	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_01650	-	-	-	-	-
GCA_000008085-CALJACFG_01660	AAR39014.1_NEQ159_[Nanoarchaeum_equitans_Kin4-M]	7.6e-105	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_01670	AAR39015.1_NEQ160_[Nanoarchaeum_equitans_Kin4-M]	5.1e-160	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_01680	AAR39016.1_NEQ162_[Nanoarchaeum_equitans_Kin4-M]	2.5e-154	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_01690	-	-	-	-	-
GCA_000008085-CALJACFG_01700	AAR39018.1_NEQ163_[Nanoarchaeum_equitans_Kin4-M]	5.0e-53	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_01710	AAR39019.1_NEQ164_[Nanoarchaeum_equitans_Kin4-M]	8.5e-130	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_01720	-	-	-	-	-
GCA_000008085-CALJACFG_01730	AAR39020.1_NEQ165_[Nanoarchaeum_equitans_Kin4-M]	8.5e-93	99.4	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_01740	AAR39021.1_NEQ166_[Nanoarchaeum_equitans_Kin4-M]	1.1e-96	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_01750	AAR39022.1_NEQ168_[Nanoarchaeum_equitans_Kin4-M]	7.7e-245	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_01760	P60374.1_RecName:_Full=Replication_factor_C_small_subunit;_Short=RFC_small_subunit;_AltName:_Full=Clamp_loader_small_subunit	1.8e-176	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_01770	AAR39024.1_NEQ169_[Nanoarchaeum_equitans_Kin4-M]	0.0e+00	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_01780	AAR39025.1_NEQ171_[Nanoarchaeum_equitans_Kin4-M]	3.1e-203	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_01790	AAR39026.1_NEQ172_[Nanoarchaeum_equitans_Kin4-M]	2.6e-149	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_01800	AAR39027.1_NEQ173_[Nanoarchaeum_equitans_Kin4-M]	2.3e-281	99.8	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_01810	AAR39028.1_NEQ175_[Nanoarchaeum_equitans_Kin4-M]	1.6e-200	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_01820	AAR39029.1_NEQ174_[Nanoarchaeum_equitans_Kin4-M]	3.5e-143	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_01830	P61240.1_RecName:_Full=30S_ribosomal_protein_S27ae	2.7e-30	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_01840	Q74MP3.1_RecName:_Full=Threonine--tRNA_ligase;_AltName:_Full=Threonyl-tRNA_synthetase;_Short=ThrRS	0.0e+00	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_01850	AAR39032.1_NEQ178_[Nanoarchaeum_equitans_Kin4-M]	4.6e-55	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_01860	AAR39033.1_NEQ179_[Nanoarchaeum_equitans_Kin4-M]	5.0e-38	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_01870	AAR39034.1_NEQ180_[Nanoarchaeum_equitans_Kin4-M]	6.1e-70	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_01880	Q74MN9.1_RecName:_Full=DNA-directed_RNA_polymerase_subunit_L	2.5e-46	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_01890	Q74MN8.1_RecName:_Full=50S_ribosomal_protein_L15e	1.1e-104	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_01900	AAR39037.1_NEQ183_[Nanoarchaeum_equitans_Kin4-M]	2.8e-54	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_01910	AAR39038.1_NEQ184_[Nanoarchaeum_equitans_Kin4-M]	5.5e-104	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_01920	AAR39039.1_NEQ185_[Nanoarchaeum_equitans_Kin4-M]	7.7e-247	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_01930	AAR39040.1_NEQ186_[Nanoarchaeum_equitans_Kin4-M]	2.5e-203	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_01940	AAR39041.1_NEQ188_[Nanoarchaeum_equitans_Kin4-M]	1.9e-50	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_01950	AAR39042.1_NEQ187_[Nanoarchaeum_equitans_Kin4-M]	9.5e-83	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_01960	AAR39043.1_NEQ190_[Nanoarchaeum_equitans_Kin4-M]	8.2e-165	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_01970	AAR39044.1_NEQ189_[Nanoarchaeum_equitans_Kin4-M]	2.2e-172	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_01980	Q74NC6.1_RecName:_Full=Peroxiredoxin;_AltName:_Full=Thioredoxin_peroxidase	3.8e-130	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_01990	AAR39046.1_NEQ193_[Nanoarchaeum_equitans_Kin4-M]	4.2e-71	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_02000	AAR39047.1_NEQ192_[Nanoarchaeum_equitans_Kin4-M]	0.0e+00	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_02010	AAR39048.1_NEQ195_[Nanoarchaeum_equitans_Kin4-M]	1.4e-215	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_02020	AAR39050.1_NEQ196_[Nanoarchaeum_equitans_Kin4-M]	3.7e-48	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_02030	AAR39051.1_NEQ197_[Nanoarchaeum_equitans_Kin4-M]	5.0e-64	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_02040	AAR39052.1_NEQ198_[Nanoarchaeum_equitans_Kin4-M]	6.7e-179	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_02050	PMP75751.1_phosphoadenosine_phosphosulfate_reductase_[Aciduliprofundum_sp.]	6.8e-06	29.1	2060325	Archaea,Euryarchaeota,none,none,none,Aciduliprofundum,Aciduliprofundum_sp.
GCA_000008085-CALJACFG_02060	AAR39053.1_NEQ199_[Nanoarchaeum_equitans_Kin4-M]	4.2e-130	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_02070	AAR39054.1_NEQ200_[Nanoarchaeum_equitans_Kin4-M]	5.1e-101	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_02080	AAR39055.1_NEQ201_[Nanoarchaeum_equitans_Kin4-M]	2.9e-16	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_02090	P62650.1_RecName:_Full=50S_ribosomal_protein_L22	1.1e-92	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_02100	Q74MP5.1_RecName:_Full=Proteasome_subunit_beta;_AltName:_Full=20S_proteasome_beta_subunit;_AltName:_Full=Proteasome_core_protein_PsmB;_Flags:_Precursor	1.2e-100	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_02110	Q74MP4.1_RecName:_Full=tRNA-splicing_endonuclease;_AltName:_Full=tRNA-intron_endonuclease	2.7e-82	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_02120	OIO62848.1_DNA-directed_RNA_polymerase_subunit_K_[Candidatus_Woesearchaeota_archaeon_CG1_02_47_18]	9.2e-14	62.3	1805423	Archaea,Candidatus_Woesearchaeota,none,none,none,none,Candidatus_Woesearchaeota_archaeon_CG1_02_47_18
GCA_000008085-CALJACFG_02130	AAR39059.1_NEQ206_[Nanoarchaeum_equitans_Kin4-M]	2.1e-73	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
